$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,destinationNaptanId,destinationName,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1963764530,1,434,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,367,At Aldgate Platform 3,Uxbridge,2025-11-27T11:34:04Z,2025-11-27T11:34:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.264Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-486933953,1,437,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,727,Between Finchley Road and Baker Street,Aldgate,2025-11-27T11:40:04Z,2025-11-27T11:40:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.264Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1275096980,1,436,940GZZLUFCN,Farringdon Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,126,At Kings Cross St. Pancras Platform 2,Aldgate,2025-11-27T11:30:03Z,2025-11-27T11:30:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.264Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1337174718,1,432,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,366,Left Farringdon,Watford,2025-11-27T11:34:03Z,2025-11-27T11:34:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.31Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-746348427,1,000,940GZZLURKW,Rickmansworth Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,1147,Between Northwick Park and Harrow-on-the-Hill,Amersham,2025-11-27T11:47:04Z,2025-11-27T11:47:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.553Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUAMS,Amersham Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",233389297,1,434,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,247,At Aldgate Platform 3,Uxbridge,2025-11-27T11:32:04Z,2025-11-27T11:32:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.247Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1564736689,1,421,940GZZLUNKP,Northwick Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,96,Between Wembley Park and Preston Road,Watford,2025-11-27T11:29:33Z,2025-11-27T11:29:33Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:05.796Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-485825524,1,440,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T11:27:57.962793Z,726,Approaching Neasden Platform 4,Aldgate,2025-11-27T11:40:03Z,2025-11-27T11:40:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.978Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",799334541,1,405,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,606,Between Liverpool Street and Aldgate,Check Front of Train,2025-11-27T11:38:03Z,2025-11-27T11:38:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.501Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1000624320,1,450,940GZZLURYL,Rayners Lane Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,427,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T11:35:04Z,2025-11-27T11:35:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.419Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1695715843,1,437,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,1026,Between Finchley Road and Baker Street,Aldgate,2025-11-27T11:45:03Z,2025-11-27T11:45:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.794Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1275161704,1,436,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,217,At Kings Cross St. Pancras Platform 2,Aldgate,2025-11-27T11:31:34Z,2025-11-27T11:31:34Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.501Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1684524126,1,430,940GZZLUICK,Ickenham Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,1267,Between Neasden and Wembley Park,Uxbridge,2025-11-27T11:49:04Z,2025-11-27T11:49:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.377Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1709412864,1,437,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,907,Between Finchley Road and Baker Street,Aldgate,2025-11-27T11:43:04Z,2025-11-27T11:43:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.247Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1658516167,1,421,940GZZLUNWH,Northwood Hills Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,727,Between Wembley Park and Preston Road,Watford,2025-11-27T11:40:04Z,2025-11-27T11:40:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.138Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",623508944,1,405,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,847,Between Liverpool Street and Aldgate,Check Front of Train,2025-11-27T11:42:04Z,2025-11-27T11:42:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.663Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-739204713,1,433,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,6,Between Aldgate and Liverpool Street,Uxbridge,2025-11-27T11:28:03Z,2025-11-27T11:28:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.794Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1364161707,1,403,940GZZLUPNR,Pinner Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,1687,Between Finchley Road and Willesden Green,Chesham,2025-11-27T11:56:04Z,2025-11-27T11:56:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.315Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-486999613,1,437,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,787,Between Finchley Road and Baker Street,Aldgate,2025-11-27T11:41:04Z,2025-11-27T11:41:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.501Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1004163264,1,430,940GZZLURYL,Rayners Lane Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,787,Between Neasden and Wembley Park,Uxbridge,2025-11-27T11:41:04Z,2025-11-27T11:41:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.419Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-738221956,1,450,940GZZLUWHW,West Harrow Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,307,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T11:33:04Z,2025-11-27T11:33:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:08.094Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1565326513,1,431,940GZZLUNKP,Northwick Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,1626,Between Baker Street and Finchley Road,Uxbridge,2025-11-27T11:55:03Z,2025-11-27T11:55:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:05.796Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-67354056,1,440,940GZZLUBST,Baker Street Underground Station,metropolitan,Metropolitan,Southbound - Platform 3,,2025-11-27T11:27:57.962793Z,547,Approaching Neasden Platform 4,Aldgate,2025-11-27T11:37:04Z,2025-11-27T11:37:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.31Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1965272907,1,421,940GZZLUMPK,Moor Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 3,,2025-11-27T11:27:57.962793Z,1086,Between Wembley Park and Preston Road,Watford,2025-11-27T11:46:03Z,2025-11-27T11:46:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.929Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1683192942,1,403,940GZZLUWYP,Wembley Park Underground Station,metropolitan,Metropolitan,Northbound - Platform 2,,2025-11-27T11:27:57.962793Z,846,Between Finchley Road and Willesden Green,Chesham,2025-11-27T11:42:03Z,2025-11-27T11:42:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:08Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",377666994,1,403,940GZZLUNHA,North Harrow Underground Station,metropolitan,Metropolitan,Northbound - Platform 1,,2025-11-27T11:27:57.962793Z,1567,Between Finchley Road and Willesden Green,Chesham,2025-11-27T11:54:04Z,2025-11-27T11:54:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.512Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",623181264,1,435,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,1147,At Barbican Platform 1,Check Front of Train,2025-11-27T11:47:04Z,2025-11-27T11:47:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.663Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1542222337,1,403,940GZZLUHOH,Harrow-on-the-Hill Underground Station,metropolitan,Metropolitan,Northbound Fast - Platform 3,,2025-11-27T11:27:57.962793Z,1326,Between Finchley Road and Willesden Green,Chesham,2025-11-27T11:50:03Z,2025-11-27T11:50:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.101Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUCSM,Chesham Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-887486549,1,436,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,307,At Kings Cross St. Pancras Platform 2,Aldgate,2025-11-27T11:33:04Z,2025-11-27T11:33:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.247Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1026433953,1,432,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,67,Left Farringdon,Watford,2025-11-27T11:29:04Z,2025-11-27T11:29:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.663Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUWAF,Watford Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1463841970,1,405,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,547,Between Liverpool Street and Aldgate,Check Front of Train,2025-11-27T11:37:04Z,2025-11-27T11:37:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.247Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-888731733,1,406,940GZZLUMGT,Moorgate Underground Station,metropolitan,Metropolitan,Eastbound - Platform 1,,2025-11-27T11:27:57.962793Z,607,Between Baker Street and Great Portland Street,Aldgate,2025-11-27T11:38:04Z,2025-11-27T11:38:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:04.247Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2111910985,1,437,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T11:27:57.962793Z,426,Between Finchley Road and Baker Street,Aldgate,2025-11-27T11:35:03Z,2025-11-27T11:35:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.978Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1183936821,1,406,940GZZLUKSX,King's Cross St. Pancras Underground Station,metropolitan,Metropolitan,Eastbound - Platform 2,,2025-11-27T11:27:57.962793Z,247,Between Baker Street and Great Portland Street,Aldgate,2025-11-27T11:32:04Z,2025-11-27T11:32:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.663Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2035848842,1,440,940GZZLUFYR,Finchley Road Underground Station,metropolitan,Metropolitan,Southbound - Platform 4,,2025-11-27T11:27:57.962793Z,187,Approaching Neasden Platform 4,Aldgate,2025-11-27T11:31:04Z,2025-11-27T11:31:04Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:02.57Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUALD,Aldgate Underground Station,outbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",293321609,1,440,940GZZLUALD,Aldgate Underground Station,metropolitan,Metropolitan,Northbound - Platform 3,,2025-11-27T11:27:57.962793Z,1446,Approaching Neasden Platform 4,Check Front of Train,2025-11-27T11:52:03Z,2025-11-27T11:52:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:58.884Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-648370901,1,450,940GZZLURSM,Ruislip Manor Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,606,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T11:38:03Z,2025-11-27T11:38:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.748Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1471968435,1,435,940GZZLULVT,Liverpool Street Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,726,At Barbican Platform 1,Check Front of Train,2025-11-27T11:40:03Z,2025-11-27T11:40:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:03.794Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1272446744,1,450,940GZZLUEAE,Eastcote Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,546,Between Preston Road and Northwick Park,Uxbridge,2025-11-27T11:37:03Z,2025-11-27T11:37:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.787Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1277140912,1,000,940GZZLURSP,Ruislip Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,306,Between West Harrow and Rayners Lane,Uxbridge,2025-11-27T11:33:03Z,2025-11-27T11:33:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:06.631Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",799662221,1,435,940GZZLUBBN,Barbican Underground Station,metropolitan,Metropolitan,Westbound - Platform 2,,2025-11-27T11:27:57.962793Z,906,At Barbican Platform 1,Check Front of Train,2025-11-27T11:43:03Z,2025-11-27T11:43:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:26:59.501Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,,,,2025-11-27 11:28:30
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",367762104,1,434,940GZZLUESQ,Euston Square Underground Station,metropolitan,Metropolitan,Westbound - Platform 1,,2025-11-27T11:27:57.962793Z,666,At Aldgate Platform 3,Uxbridge,2025-11-27T11:39:03Z,2025-11-27T11:39:03Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T11:27:01.978Z,2025-11-27T11:27:57Z,0001-01-01T00:00:00,940GZZLUUXB,Uxbridge Underground Station,inbound,2025-11-27 11:28:30
